id,state,state_abb,state_id,county,county_id,operator,ref,name,sqft,lon,lat,type
1073720220,Iowa,IA,19,Pottawattamie County,155,Google,,Google,174583.0,-95.80252143647043,41.17264007802371,building
1073720221,Iowa,IA,19,Pottawattamie County,155,Google,,Google,158241.0,-95.8011477197886,41.17261142832355,building
1075278060,Iowa,IA,19,Warren County,181,Microsoft,,Microsoft,242270.0,-93.78699632287525,41.49683039481866,building
1075278061,Iowa,IA,19,Dallas County,049,Microsoft,,Microsoft,90065.0,-93.82631357913509,41.539813887005195,building
1075278062,Iowa,IA,19,Dallas County,049,Microsoft,,Microsoft,80538.0,-93.82866540068237,41.539670453163886,building
1080170580,Oregon,OR,41,Washington County,067,Flexential,,Flexential Portland - Hillsboro 5,180252.0,-122.93929862911533,45.55645035408905,building
1081973944,Texas,TX,48,Bexar County,029,Quality Technology Services,,QTS San Antonio II,140321.0,-98.65314490826425,29.4491563911304,building
1083841125,Colorado,CO,08,El Paso County,041,,,T5@Colorado Springs,74307.0,-104.7885349003077,38.78617187499131,building
1085608797,Florida,FL,12,Hillsborough County,057,Flexential,,Flexential Tampa - North,30643.0,-82.3683379069368,28.073855986815143,building
1088203906,Virginia,VA,51,Loudoun County,107,Amazon Web Services,,Amazon Web Services,96372.0,-77.45200064122655,39.01674414789713,building
1088203907,Virginia,VA,51,Loudoun County,107,Amazon Web Services,,Amazon Web Services,96367.0,-77.45314511765301,39.01588594875254,building
1088241977,Virginia,VA,51,Loudoun County,107,Aligned,,Aligned IAD02,208188.0,-77.47518883996231,39.01041104054182,building
1090837713,Virginia,VA,51,Prince William County,153,Quality Technology Services,,QTS Manassas DC5,153531.0,-77.51744670998576,38.75469273948548,building
1091128478,Arizona,AZ,04,Maricopa County,013,Microsoft,PHX-11,PHX-11,248866.0,-112.3648033961419,33.40903088866146,building
1097502168,Georgia,GA,13,Douglas County,097,Flexential,,Flexential Atlanta - Douglasville 1,213895.0,-84.61608084611744,33.731057429769756,building
1103333136,Tennessee,TN,47,Montgomery County,125,Google,SPC1A,Google,169733.0,-87.26354588308133,36.62482464098189,building
1103333137,Tennessee,TN,47,Montgomery County,125,Google,Building 3,SPC3A,169748.0,-87.25904892953204,36.62430496342713,building
1106454555,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD143,Amazon Web Services,132491.0,-77.41749033094966,38.97955740282415,building
1109643936,New York,NY,36,Niagara County,063,US Bitcoin,,,61557.0,-79.03072272962478,43.08205626179388,building
1109881281,Pennsylvania,PA,42,Montgomery County,091,TierPoint,,TierPoint Valley Forge,62375.0,-75.42087693876489,40.121879042936044,building
1114969101,Oregon,OR,41,Washington County,067,Aligned Data Centers,,,155423.0,-122.94931170322877,45.55406423294568,building
1116775094,Nevada,NV,32,Storey County,029,,,,628883.0,-119.47551375087221,39.51406782848833,building
1116775095,Nevada,NV,32,Storey County,029,,,,296544.0,-119.48485275056312,39.51387049344325,building
1121188409,Utah,UT,49,Salt Lake County,035,Flexential,,Flexential Salt Lake City - Fair Park,12565.0,-111.92029244663202,40.76678608763819,building
1121592786,Texas,TX,48,Bexar County,029,,,CyrusOne San Antonio IV,92543.0,-98.67062972115531,29.470679241649435,building
1123249721,Virginia,VA,51,Loudoun County,107,Equinix,DC16,Equinix Ashburn DC16,87843.0,-77.45232686183614,39.02425729354276,building
1124864831,Virginia,VA,51,Loudoun County,107,Microsoft,,Microsoft IAD11,242344.0,-77.5559109545917,38.94825818613084,building
1126159710,Oregon,OR,41,Umatilla County,059,Amazon Web Services,PDX63,Amazon PDX63,227376.0,-119.32052237838585,45.901449845508274,building
1126159711,Oregon,OR,41,Umatilla County,059,Amazon Web Services,PDX65,Amazon PDX65,217425.0,-119.32049760712083,45.90276331956975,building
1126159714,Oregon,OR,41,Umatilla County,059,Amazon Web Services,PDX67,Amazon PDX67,219900.0,-119.32048702148562,45.903851053517705,building
1126159715,Oregon,OR,41,Umatilla County,059,Amazon Web Services,PDX69,Amazon PDX69,303392.0,-119.32042958534348,45.905320466818836,building
1127951468,Oregon,OR,41,Umatilla County,059,,,,15313.0,-119.26998056724547,45.9157098470928,building
1128589933,Virginia,VA,51,Loudoun County,107,,,,242639.0,-77.56077132424072,39.06964742434573,building
1128589934,Virginia,VA,51,Loudoun County,107,,,,247061.0,-77.55943345346945,39.0696544548206,building
1132632705,Arizona,AZ,04,Maricopa County,013,Quality Technology Services,,QTS,156513.0,-111.99712196333098,33.46080637698081,building
1133944585,Illinois,IL,17,Madison County,119,,,,204.0,-89.94870327621621,38.810560141279964,building
1134104431,Virginia,VA,51,Fairfax County,059,,,CoreSite Reston Campus VA2,40517.0,-77.3640040682946,38.95145144209857,building
1134911640,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD105,AWS IAD105,214270.0,-77.51947530248223,38.747595868302135,building
1134911641,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD104,AWS IAD104,214258.0,-77.52070480173404,38.748373835423195,building
1134911642,Virginia,VA,51,Prince William County,153,Quality Technology Services,,QTS Manassas DC1,123268.0,-77.51311592010903,38.75252353570641,building
1143804764,Maryland,MD,24,Howard County,027,,,,112205.0,-76.85140715035047,39.13368478590359,building
1152747559,Oregon,OR,41,Crook County,013,Meta,,Meta Prineville Data Center,455401.0,-120.89459613565032,44.30167224151622,building
1152748037,Oregon,OR,41,Crook County,013,Meta,,Meta Prineville Data Center,241183.0,-120.89459469330096,44.299287947754316,building
1153935548,Oregon,OR,41,Washington County,067,Digital Realty,,Digital Realty PDX11 Data Center,287848.0,-122.919968912523,45.56845928522873,building
1154503131,Ohio,OH,39,Franklin County,049,Amazon Web Services,,Amazon Web Services,156860.0,-83.19958055164676,40.10175445737903,building
1154503132,Ohio,OH,39,Franklin County,049,Amazon Web Services,,Amazon Web Services,156862.0,-83.1994786516467,40.10075735737916,building
1154503133,Ohio,OH,39,Franklin County,049,Amazon Web Services,,Amazon Web Services,131686.0,-83.19927529080098,40.09978846328247,building
1154636644,Illinois,IL,17,DuPage County,043,NTT,CH1,NTT Chicago CH1,113535.0,-88.00726495418601,41.98791937605658,building
1160688107,California,CA,06,Santa Clara County,085,CoreSite,SV7,CoreSite SV7,60989.0,-121.97305665064762,37.37607876788322,building
1160814413,Alabama,AL,01,Madison County,089,Meta,,Meta Huntsville Data center,578342.0,-86.6269185980179,34.847333791994075,building
1160814415,Alabama,AL,01,Madison County,089,Meta,,Meta Huntsville Data center,352651.0,-86.62886566493462,34.84318222906853,building
1160814416,Alabama,AL,01,Madison County,089,Meta,,Meta Huntsville Data center,857148.0,-86.62884123942305,34.84043160671047,building
1161094246,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD142,Amazon Web Services,129566.0,-77.41990459458856,38.979147452313526,building
1161730862,Virginia,VA,51,Loudoun County,107,,,,1524370.0,-77.49759322033701,38.95733457436757,campus
1167564435,Mississippi,MS,28,Warren County,149,Department of Defence,,ERDC DoD Supercomputing Resource Center,1642431.0,-90.85648692927414,32.30983722620174,campus
1173537116,Washington,WA,53,Douglas County,017,Microsoft,,Microsoft EAT03,235430.0,-120.2076971258314,47.418323822948395,building
1173537117,Washington,WA,53,Douglas County,017,Microsoft,,Microsoft EAT04,234834.0,-120.21382073657306,47.41963658871496,building
1173569101,Iowa,IA,19,Dallas County,049,Microsoft,,Microsoft,250486.0,-93.86344919206512,41.53503044495515,building
1173770902,Virginia,VA,51,Loudoun County,107,Google,ARA2,Google: Arcola 2,289889.0,-77.52742942359154,38.94182146398182,building
1173822721,Washington,WA,53,Chelan County,007,,,EAT14,241836.0,-120.16009077106152,47.35949692084332,building
1173822722,Washington,WA,53,Chelan County,007,,,EAT13,232237.0,-120.15997586326914,47.35842571835008,building
1173822723,Washington,WA,53,Chelan County,007,,,EAT12,248918.0,-120.15954624801128,47.3574330116489,building
1177397497,Arizona,AZ,04,Maricopa County,013,,,Comarch,182984.0,-111.63469328858095,33.35667208249632,building
1177794153,Texas,TX,48,Dallas County,113,,,,141788.0,-96.98194594256124,32.89476229626733,building
1177893426,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD603,Amazon IAD603,14733.0,-77.41935734925379,38.98154601863554,building
1177975782,Wyoming,WY,56,Laramie County,021,,,,29178.0,-104.90751610920938,41.125398685682946,building
1177975783,Wyoming,WY,56,Laramie County,021,,,,33657.0,-104.89953749554007,41.12645973663428,building
1177975784,Wyoming,WY,56,Laramie County,021,,,,51590.0,-104.90197773507903,41.12541097703015,building
1177975788,Wyoming,WY,56,Laramie County,021,,,,218419.0,-104.90814229902796,41.12226600580698,building
1177975789,Wyoming,WY,56,Laramie County,021,,,,216879.0,-104.90951695028599,41.12224618145857,building
1178609569,Pennsylvania,PA,42,Montgomery County,091,Flexential,,Flexential Philadelphia - Collegeville,110942.0,-75.47762899525455,40.15222045049451,building
1181391920,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD86,Amazon IAD86,142251.0,-77.49570438495456,38.91727229959114,building
1181391921,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD130,Amazon IAD130,103128.0,-77.51930184592597,38.76036060090534,building
1181391922,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD131,Amazon IAD131,104697.0,-77.51822099585065,38.761104750903954,building
1184066765,Missouri,MO,29,Clay County,047,Meta,,Meta Data Center,692945.0,-94.59796947019076,39.32267563920391,building
1188680247,Virginia,VA,51,Loudoun County,107,Quality Technology Services,,QTS Ashburn-Shellhorn DC2,152471.0,-77.47426402852585,38.99877154862716,building
1188680253,Virginia,VA,51,Loudoun County,107,,,QTS Ashburn Lockridge,153253.0,-77.45518312796617,38.995355290859344,building
1188680254,Virginia,VA,51,Loudoun County,107,,,QTS Ashburn Lockridge,135570.0,-77.45688789743474,38.995198628642754,building
1188680255,Virginia,VA,51,Loudoun County,107,,,,132942.0,-77.4348013050765,38.98955354425418,building
1188691867,Virginia,VA,51,Loudoun County,107,,,,91264.0,-77.47326655981453,39.01710249054329,building
1188691868,Virginia,VA,51,Loudoun County,107,,,44710,111241.0,-77.47553126117117,39.020190078938484,building
1188691869,Virginia,VA,51,Loudoun County,107,Databank,IAD3,DataBank Ashburn IAD3,146234.0,-77.48182767102683,39.01787844692314,building
1188715508,Virginia,VA,51,Loudoun County,107,PowerHouse,ABX-1,PowerHouse ABX-1,131309.0,-77.45046549748378,39.01957792722464,building
1188715510,Virginia,VA,51,Loudoun County,107,,,,158127.0,-77.45947386528226,39.01794777387917,building
1191496040,New Mexico,NM,35,Valencia County,061,Meta,4,Meta,588490.0,-106.77888911307576,34.825839640241206,building
1193914601,Washington,WA,53,Grant County,025,,,,280235.0,-119.81798352548935,47.24481075189648,building
1193914602,Washington,WA,53,Grant County,025,,,,147278.0,-119.81481251567007,47.24427568966153,building
1202051225,Iowa,IA,19,Polk County,153,,,Lightedge Des Moines 2,56626.0,-93.45595524492184,41.66679862807146,building
1207052719,Georgia,GA,13,Gwinnett County,135,Quality Technology Services,,QTS Suwanee,1452037.0,-84.05926627312876,34.03623058231167,campus
1210199365,Nevada,NV,32,Washoe County,031,,,,89816.0,-119.5378594125417,39.56971060147778,building
1210199366,Nevada,NV,32,Washoe County,031,,,,89816.0,-119.53709171254167,39.570052601477805,building
1210199367,Nevada,NV,32,Washoe County,031,,,,89821.0,-119.53603404605106,39.570591708012024,building
1210199368,Nevada,NV,32,Washoe County,031,,,,89824.0,-119.5353175625486,39.57098620148502,building
1210421871,Ohio,OH,39,Mahoning County,099,,,Carrier Services Group,75379.0,-80.63309049266806,41.041059728737444,building
1210515186,Tennessee,TN,47,Williamson County,187,Flexential,,Flexential Nashville - Cool Springs,69261.0,-86.83338099610177,35.95104066271013,building
1211362828,Wisconsin,WI,55,Columbia County,021,,,,361.0,-89.72140293849328,43.63833310938071,building
1213758201,Tennessee,TN,47,Sumner County,165,Meta,,Gallatin Data Center,17045005.0,-86.37031411803846,36.408653770477216,campus
1219083552,Illinois,IL,17,Cook County,031,,,,110471.0,-87.97218622171745,42.02314332706368,building
1219083554,Illinois,IL,17,Cook County,031,T5,Chicago II,T5 Chicago II,163237.0,-87.97555687597257,42.0230423332657,building
1221862807,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD106,AWS IAD106,205206.0,-77.51852812758844,38.74697497598997,building
1222007663,Ohio,OH,39,Licking County,089,Google,,Google,138878.0,-82.76452657909626,40.05963281203005,building
1222134968,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD609,Amazon Web Services,14235.0,-77.52358042964754,38.94913486865635,building
1226436454,Iowa,IA,19,Pottawattamie County,155,,,,117949.0,-95.87791366422857,41.21209899075678,building
1226439731,Oregon,OR,41,Morrow County,049,Amazon Web Services,PDX93,Amazon Web Services,213843.0,-119.69404769468915,45.83618445726274,building
1227539675,Virginia,VA,51,Prince William County,153,Equinix,DC14,Equinix DC14,222846.0,-77.51061642582921,38.803345027236205,campus
1227550179,Texas,TX,48,Tarrant County,439,,,Novartis,42691.0,-97.31970940523344,32.65123418104135,building
1227604493,California,CA,06,Santa Clara County,085,Equinix,SV11,Equinix SV11,76977.0,-121.7839986384854,37.24260507449007,building
1227612684,Virginia,VA,51,Prince William County,153,Amazon Web Services,IAD103,Amazon IAD103,141914.0,-77.50407510523523,38.736984267104134,building
1227614670,Virginia,VA,51,Prince William County,153,CloudHQ,MCC3,CloudHQ MCC3,122891.0,-77.49512778426042,38.714970310843384,building
1227682824,Arizona,AZ,04,Maricopa County,013,,,CyrusOne PHX8,138766.0,-111.88328970114856,33.26634359950168,building
1227684019,Arizona,AZ,04,Maricopa County,013,,,CyrusOne PHX3,107618.0,-111.88162712790565,33.27196805840211,building
1227684020,Arizona,AZ,04,Maricopa County,013,,,CyrusOne PHX4,108957.0,-111.88328211364426,33.27193710235771,building
1227777116,Virginia,VA,51,Loudoun County,107,Vantage,VA13,Vantage VA13,261859.0,-77.43985079751438,39.00310829243192,building
1227883682,Iowa,IA,19,Polk County,153,,,Lightedge Des Moines 1,30078.0,-93.45548176472273,41.66765686470181,building
1234741561,Texas,TX,48,Ellis County,139,,,Compass Data Center,254518.0,-96.8020556685712,32.54028752946488,building
1235150788,Nebraska,NE,31,Sarpy County,153,Yahoo,,Yahoo,237691.0,-96.08489874916177,41.18049999101002,building
1235255415,New Mexico,NM,35,Doña Ana County,013,CenturyLink,,,31837.0,-106.72917107190823,32.30965547587507,building
1237493975,Nebraska,NE,31,Sarpy County,153,Google,,Google,292941.0,-96.1440729015135,41.13491995864724,building
1237494981,Nebraska,NE,31,Sarpy County,153,Google,,Google,297438.0,-96.15590606506956,41.13439327581521,building
1238705019,Ohio,OH,39,Cuyahoga County,035,,,Involta Independence,26393.0,-81.63280479310477,41.361062373312265,building
1243089554,Oregon,OR,41,Washington County,067,Stack Infrastructure,,Stack Infrastructure Portland 3 Data Center -Bld POR3b,91092.0,-122.93942746009343,45.554215595612916,building
1243089555,Oregon,OR,41,Washington County,067,Stack Infrastructure,,Stack Infrastructure Portland 3 Data Center -Bld POR3c,93274.0,-122.94093896568214,45.55421716185695,building
1252196797,Virginia,VA,51,Fairfax County,059,Amazon Web Services,,Amazon Web Services,120946.0,-77.45247339430483,38.90434587232984,building
1252196798,Virginia,VA,51,Fairfax County,059,Amazon Web Services,,Amazon Web Services,118988.0,-77.45475996912757,38.90483706376053,building
1252196799,Virginia,VA,51,Loudoun County,107,Amazon Web Services,,Amazon Web Services,87645.0,-77.49055174718535,38.915904671232965,building
1252196800,Virginia,VA,51,Loudoun County,107,Amazon Web Services,,Amazon Web Services,13879.0,-77.49097634789652,38.91498995679571,building
1252196801,Ohio,OH,39,Licking County,089,Amazon Web Services,CMH62,Amazon Web Services CMH62,136329.0,-82.74763713445286,40.09298279215547,building
1252196802,Ohio,OH,39,Licking County,089,Amazon Web Services,,Amazon Web Services,214329.0,-82.7321598268788,40.09344044223075,building
1252196803,Ohio,OH,39,Licking County,089,Amazon Web Services,,Amazon Web Services,214261.0,-82.72755119564094,40.09215828085437,building
1252196804,Ohio,OH,39,Licking County,089,Amazon Web Services,,Amazon Web Services,14223.0,-82.72649053707603,40.09296534650601,building
1252196805,Ohio,OH,39,Union County,159,Amazon Web Services,,Amazon Web Services,218032.0,-83.20139113655299,40.11625887855608,building
1252196806,Ohio,OH,39,Union County,159,Amazon Web Services,,,213349.0,-83.20208181892225,40.11739966334843,building
1252196807,Ohio,OH,39,Union County,159,Amazon Web Services,,Amazon Web Services,13652.0,-83.20025962657276,40.11904802129846,building
1252196808,Ohio,OH,39,Franklin County,049,Amazon Web Services,,Amazon Web Services,220580.0,-83.17546025829034,40.04935754088761,building
1252196809,Ohio,OH,39,Franklin County,049,Amazon Web Services,,,217845.0,-83.17528384542761,40.048130898185605,building
1252196810,Ohio,OH,39,Franklin County,049,Amazon Web Services,,Amazon Web Services,14456.0,-83.17754692245403,40.04790974075581,building
1252196811,Ohio,OH,39,Licking County,089,Google,,Google,284807.0,-82.76528495795795,40.05795740696205,building
1252196812,Ohio,OH,39,Franklin County,049,Google,,Google,294201.0,-82.77177556209223,40.059342128156295,building
1252196813,Ohio,OH,39,Licking County,089,Meta,,Meta New Albany Data Center,608761.0,-82.75098831560906,40.060379703786474,building
1252196814,Ohio,OH,39,Franklin County,049,Google,,Google,289874.0,-82.99487523065918,39.85209794675051,building
1252196815,Virginia,VA,51,Prince William County,153,Google,,Google,265807.0,-77.58264416179951,38.77618587297507,building
1252196816,Oregon,OR,41,Morrow County,049,Amazon Web Services,,Amazon Web Services,210570.0,-119.60509631980196,45.858749961591215,building
1252196817,Oregon,OR,41,Morrow County,049,Amazon Web Services,,Amazon Web Services,211904.0,-119.60513360298897,45.86008348238562,building
1252196818,Oregon,OR,41,Morrow County,049,Amazon Web Services,,Amazon Web Services,216528.0,-119.6051531215301,45.8609694312574,building
1252196819,Oregon,OR,41,Morrow County,049,Amazon Web Services,,Amazon Web Services,13765.0,-119.6517767921927,45.841481031506696,building
1252196820,Oregon,OR,41,Umatilla County,059,Amazon Web Services,,Amazon Web Services,216430.0,-119.23183081247244,45.92063693540479,building
1252196821,Oregon,OR,41,Umatilla County,059,Amazon Web Services,,Amazon Web Services,211240.0,-119.22998114838396,45.92064708433547,building
1252196822,Oregon,OR,41,Umatilla County,059,Amazon Web Services,,Amazon Web Services,216777.0,-119.361958718014,45.79777489027666,building
1252196823,Oregon,OR,41,Umatilla County,059,Amazon Web Services,,Amazon Web Services,216903.0,-119.3666580013381,45.799165042059165,building
1252196824,Ohio,OH,39,Fairfield County,045,Google,,Google,289101.0,-82.69116962249407,39.724019570844746,building
1252196825,Virginia,VA,51,Prince William County,153,Amazon Web Services,,Amazon Web Services,212702.0,-77.51725564270157,38.74616901949867,building
1252196826,Virginia,VA,51,Loudoun County,107,Amazon Web Services,,Amazon Web Services,134361.0,-77.48586991883903,38.921308819709694,building
1253282099,Virginia,VA,51,Loudoun County,107,Amazon Web Services,,Amazon Web Services,14683.0,-77.47107161222901,38.99509407061764,building
1253282100,Nebraska,NE,31,Sarpy County,153,Meta,,Meta Sarpy Data center,628560.0,-96.13289444072416,41.123572980157554,building
1253282101,Nebraska,NE,31,Sarpy County,153,Meta,,Meta Sarpy Data center,625288.0,-96.1428365153122,41.11432923797793,building
1253282102,Nebraska,NE,31,Sarpy County,153,Meta,,Meta Sarpy Data center,286253.0,-96.14155463388816,41.11216327459793,building
1253282103,Iowa,IA,19,Polk County,153,Meta,,Meta,493366.0,-93.50965654880697,41.67557150002093,building
1253282104,Iowa,IA,19,Polk County,153,Meta,,Meta,616777.0,-93.50604208735746,41.67581782118301,building
1254161871,Kentucky,KY,21,Hopkins County,107,,,Dynamics Mining,442423.0,-87.54712130515388,37.36299090325841,campus
1258702591,Georgia,GA,13,Douglas County,097,Flexential,,Flexential Atlanta - Douglasville 2,311176.0,-84.61123970385259,33.7307027182367,building
1263819877,Nevada,NV,32,Clark County,003,,,,241776.0,-115.22111213586722,36.06402201453284,building
1276373853,Oregon,OR,41,Crook County,013,Apple,,Apple Prineville Datacenter,275217.0,-120.8699210224936,44.2857542551938,building
1276518679,Virginia,VA,51,Loudoun County,107,,,,113421.0,-77.435175737807,38.98652600550801,building
1276518684,Virginia,VA,51,Loudoun County,107,,,Aligned IAD03,79844.0,-77.4407518987356,38.98862094741783,building
1276518687,Virginia,VA,51,Loudoun County,107,,,,85319.0,-77.4339321561004,38.992269123282895,building
1278541792,Ohio,OH,39,Summit County,153,,,Involta-Akron,59427.0,-81.52197151267426,41.057431068795566,building
1280340212,Virginia,VA,51,Loudoun County,107,Amazon Web Services,,Amazon Web Services,13569.0,-77.5202261632775,38.94736148494224,building
1280340213,Virginia,VA,51,Loudoun County,107,Amazon Web Services,,Amazon Web Services,14079.0,-77.41752673157097,38.9835749537597,building
1280340214,Virginia,VA,51,Prince William County,153,Amazon Web Services,,Amazon Web Services,129225.0,-77.6221271999352,38.80289734729966,building
1280340215,Virginia,VA,51,Prince William County,153,Amazon Web Services,,Amazon Web Services,14507.0,-77.53309395336687,38.7451198113642,building
1280340216,Virginia,VA,51,Prince William County,153,Amazon Web Services,,Amazon Web Services,14389.0,-77.65433143122239,38.81459760122616,building
1280340217,Virginia,VA,51,Prince William County,153,Amazon Web Services,,Amazon Web Services,149332.0,-77.65215913005484,38.81696824406836,building
1280344148,Ohio,OH,39,Union County,159,Amazon Web Services,,Amazon Web Services,233609.0,-83.21583366417357,40.13418977024933,building
1280344149,Oregon,OR,41,Umatilla County,059,Amazon Web Services,,Amazon Web Services,225421.0,-119.22880463589557,45.9205967245809,building
1280344150,Oregon,OR,41,Umatilla County,059,Amazon Web Services,,Amazon Web Services,217375.0,-119.22700425422059,45.920560005801484,building
1280344151,Oregon,OR,41,Umatilla County,059,Amazon Web Services,,Amazon Web Services,16064.0,-119.22609033042734,45.919515285726376,building
1280344152,Oregon,OR,41,Umatilla County,059,Amazon Web Services,,Amazon Web Services,212952.0,-119.34166485898176,45.87954278115867,building
1280344153,Oregon,OR,41,Umatilla County,059,Amazon Web Services,,Amazon Web Services,223759.0,-119.34165275321774,45.882525116416254,building
1280344154,Oregon,OR,41,Morrow County,049,Amazon Web Services,,Amazon Web Services,211930.0,-119.60511168543225,45.86225295877378,building
1280344155,Oregon,OR,41,Morrow County,049,Amazon Web Services,,Amazon Web Services,12811.0,-119.60487161226038,45.85803760730771,building
1280344156,Oregon,OR,41,Morrow County,049,Amazon Web Services,,Amazon Web Services,13923.0,-119.65130207689772,45.84067029739392,building
1280344157,Oregon,OR,41,Morrow County,049,Amazon Web Services,,Amazon Web Services,212775.0,-119.63208588156591,45.819930959621786,building
1281982556,Ohio,OH,39,Franklin County,049,Google,,"Google Lockbourne, OH",11463730.0,-82.99616096097107,39.84875267736794,campus
1281982572,Ohio,OH,39,Licking County,089,,,Amazon New Albany: Jug and Beach Road,1524640.0,-82.75147401690785,40.09907370699043,campus
1282332209,Georgia,GA,13,Forsyth County,117,,,UPS Data Center,173693.0,-84.2149739266172,34.10338317620051,building
1282875386,Wyoming,WY,56,Laramie County,021,MineOne,,MineOne Wyoming Data Center,306030.0,-104.89498384404324,41.125124440694,campus
1283698132,Virginia,VA,51,Prince William County,153,,VA-3,Iron Mountain VA-3,181174.0,-77.54520013096746,38.77550687563078,building
1283734104,Arizona,AZ,04,Maricopa County,013,Microsoft,,Microsoft,238581.0,-112.37391953991316,33.44634015387983,building
1287260553,Virginia,VA,51,Prince William County,153,Google,,Google,282102.0,-77.5856547058491,38.774465622612475,building
1287260554,Virginia,VA,51,Prince William County,153,Amazon Web Services,,Amazon Web Services,127010.0,-77.62121027768343,38.801857362216566,building
1287260555,Virginia,VA,51,Prince William County,153,Amazon Web Services,,Amazon Web Services,130170.0,-77.62048061962221,38.80125678726276,building
1287260556,Virginia,VA,51,Prince William County,153,,,Iron Mountain VA-4,101569.0,-77.54217651688799,38.774353142136235,building
1287260557,Virginia,VA,51,Prince William County,153,,,Iron Mountain VA-5,116185.0,-77.54107859364204,38.773035851152166,building
1287260558,Virginia,VA,51,Prince William County,153,Quality Technology Services,,QTS Manassas DC2,143128.0,-77.51086521616585,38.75323810923718,building
1287260560,Iowa,IA,19,Pottawattamie County,155,Google,,Google,290316.0,-95.79215467421089,41.1735871385239,building
1287260561,Iowa,IA,19,Pottawattamie County,155,Google,,Google,308328.0,-95.78866504075589,41.17358553177897,building
1292169104,Ohio,OH,39,Cuyahoga County,035,,,T5@Cleveland,1039363.0,-81.8028643248,41.44240492495655,campus
1292897241,Virginia,VA,51,Loudoun County,107,,,,40684.0,-77.53829965994628,39.04255254548033,building
1292897242,Virginia,VA,51,Loudoun County,107,,,,60431.0,-77.5392237274398,39.04162328164797,building
1292897243,Virginia,VA,51,Loudoun County,107,,,,77498.0,-77.54087429950768,39.0435017352111,building
1294595615,Tennessee,TN,47,Sumner County,165,Meta,,Meta Gallatin Data Center,626571.0,-86.3696614035204,36.41186544511472,building
1296163129,California,CA,06,Stanislaus County,099,Yosemite Community College District,,Modesto Junior College West Data Center,6017.0,-121.04003747175075,37.66514737401328,building
1296723872,Texas,TX,48,Bexar County,029,GVTC,,GVTC,446.0,-98.46264896766847,29.686402489912016,building
1300765126,Texas,TX,48,Dallas County,113,,,Stream Data Centers,280635.0,-96.65427329455417,32.98366815523579,building
1301654223,Virginia,VA,51,Loudoun County,107,,,,130181.0,-77.5589868259328,38.94801698707018,building
1301654224,Virginia,VA,51,Loudoun County,107,,,,130174.0,-77.55887032015698,38.95006466711817,building
1304357577,Virginia,VA,51,Prince William County,153,,,Iron Mountain VA-6,181918.0,-77.53864812619635,38.76814288611768,building
1307072785,Minnesota,MN,27,St. Louis County,137,,,Ark Duluth Data Center,27162.0,-92.13043071418325,46.82746658999977,building
1307920829,North Carolina,NC,37,Mecklenburg County,119,Flexential,,Flexential Charlotte - North,62809.0,-80.76578188627896,35.32975386752092,building
1309123033,Virginia,VA,51,Loudoun County,107,Equinix,DC6,Equinix Ashburn DC6,70526.0,-77.4595379709394,39.01519834588525,building
1309123034,Virginia,VA,51,Loudoun County,107,Equinix,DC4,Equinix Ashburn DC4,101052.0,-77.4618873622793,39.016407623551686,building
1310628998,Texas,TX,48,Bexar County,029,HEB,,,36241.0,-98.54132736832202,29.580141455082327,building
1312295357,South Carolina,SC,45,Aiken County,003,Meta,,Meta Aiken Data Center,3608146.0,-81.84262698059472,33.64227314908683,campus
1312792611,Illinois,IL,17,DeKalb County,037,Meta,,Meta,568454.0,-88.72185807435966,41.88853040860739,building
1312792612,Illinois,IL,17,DeKalb County,037,Meta,,Meta,568442.0,-88.73086067072714,41.889211919788266,building
1312792613,Illinois,IL,17,DeKalb County,037,Meta,,Meta,568415.0,-88.72695342673208,41.8903079347672,building
1312795639,Tennessee,TN,47,Sumner County,165,Meta,,Meta Gallatin Data Center,626568.0,-86.3660125010422,36.41135065140836,building
1312795640,Tennessee,TN,47,Sumner County,165,Meta,,Meta Gallatin Data Center,626683.0,-86.36660783519794,36.40604868216981,building
1312801354,Nebraska,NE,31,Sarpy County,153,Google,,Google,297414.0,-96.15143114556095,41.13790993026811,building
1313995085,California,CA,06,Santa Clara County,085,,,,124069.0,-121.97450722223287,37.370642952923895,building
1314010354,California,CA,06,Santa Clara County,085,Vantage Data Centers,,Santa Clara (CA2) Data Center Campus,194338.0,-121.9469491425609,37.36415373516916,building
1314012931,California,CA,06,Santa Clara County,085,Digital Realty,,Digital Realty,153660.0,-121.94721188137298,37.37094351551068,building
1314355599,Nevada,NV,32,Clark County,003,,,Switch Las Vegas 12,484037.0,-115.21038851286191,36.058130289890265,campus
1315636714,Arizona,AZ,04,Maricopa County,013,Quality Technology Services,,QTS,162484.0,-111.99753426906966,33.46474691950877,building
